Ace,Value,Dealer,Hit,Stay
3,4,9,0.0,-0.621
3,4,10,0.0,0.363
3,5,2,0.0,0.523
3,5,3,0.324,-0.049
3,5,4,0.0,0.364
3,5,5,0.0,0.0
3,5,6,0.0,-0.09
3,5,8,0.0,0.0
3,5,9,0.0,-0.657
3,5,10,-0.163,-0.485
3,6,3,0.0,0.53
3,6,7,0.0,0.639
3,6,8,0.202,0.0
3,6,9,0.0,0.0
3,6,10,0.066,0.0
3,6,11,0.0,0.0
3,7,2,0.29,0.0
3,7,3,0.0,0.0
3,7,6,0.0,0.419
3,7,8,0.26,-0.495
3,7,9,0.0,0.672
3,7,10,0.0,0.425
3,9,4,0.0,-0.615
3,9,8,-0.622,-0.503
3,9,9,-0.765,0.0
3,9,10,-0.013,-0.568
3,10,2,-0.478,-0.595
3,10,3,-0.209,-0.214
3,10,4,-0.04,0.0
3,10,7,-0.644,-0.06
3,10,8,0.162,0.0
3,10,9,0.091,-0.491
3,10,10,-0.423,-0.584
3,10,11,-0.45,0.0
3,11,3,-0.413,0.228
3,11,4,0.0,0.0
3,11,5,-0.555,0.0
3,11,7,0.0,0.0
3,11,8,0.0,-0.051
3,11,10,-0.242,-0.592
3,12,2,0.0,0.069
3,12,4,-0.549,0.0
3,12,7,-0.615,0.0
3,12,8,-0.533,-0.368
3,12,10,-0.65,-0.421
3,13,2,0.0,-0.026
3,13,3,0.0,-0.263
3,13,4,-0.622,0.0
3,13,6,-0.479,0.0
3,13,8,-0.596,-0.369
3,13,9,-0.109,0.0
3,13,10,-0.164,-0.624
3,14,2,0.0,-0.082
3,14,4,-0.308,0.0
3,14,5,-0.587,0.0
3,14,6,-0.603,0.419
3,14,8,0.0,-0.581
3,14,9,-0.387,-0.025
3,14,10,-0.503,-0.513
3,15,2,-0.65,0.0
3,15,5,0.663,0.0
3,15,7,-0.427,0.0
3,15,8,0.0,-0.538
3,15,9,-0.525,0.373
3,15,10,-0.469,-0.001
3,16,9,0.0,0.358
3,16,11,0.0,0.509
3,17,2,-0.515,0.425
3,17,3,0.0,0.658
3,17,4,-0.467,0.0
3,17,8,-0.552,0.013
